Eviction ID,Address,City,State,Near Shuttle,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07
M142180,300 Block Of Turk  Street,San Francisco,CA,TRUE,94102,9/30/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4148848,37.78274397,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M142177,300 Block Of Turk  Street,San Francisco,CA,TRUE,94102,9/30/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4148848,37.78274397,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M142178,400 Block Of Eddy  Street,San Francisco,CA,TRUE,94102,9/30/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4150511,37.78356548,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M142171,1300 Block Of Golden Gate  Avenue,San Francisco,CA,TRUE,94115,9/29/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Western Addition,-122.4327848,37.7795136,97,4,11,39,41,9,11,15,29490,,,2,,
M142167,300 Block Of 10th  Street,San Francisco,CA,TRUE,94103,9/29/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,6,South of Market,-122.4123117,37.77248116,32,1,10,34,34,2,9,8,28853,,,2,,
M141798,1600 Block Of Grove  Street,San Francisco,CA,TRUE,94117,9/29/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/17/17,5,Lone Mountain/USF,-122.4437801,37.77524505,24,7,11,18,16,5,11,15,29492,,,1,,
M142168,400 Block Of Eddy  Street,San Francisco,CA,TRUE,94102,9/29/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4150511,37.78356548,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M142173,700 Block Of California  Street,San Francisco,CA,TRUE,94108,9/29/14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Chinatown,-122.4071295,37.79235596,104,6,3,6,4,1,10,3,28857,,,2,,
M142169,600 Block Of Lyon  Street,San Francisco,CA,TRUE,94117,9/29/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Lone Mountain/USF,-122.4432951,37.77668659,97,7,11,18,16,5,11,15,29492,,,1,,
M142170,1300 Block Of Golden Gate  Avenue,San Francisco,CA,TRUE,94115,9/29/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Western Addition,-122.4327848,37.7795136,97,4,11,39,41,9,11,15,29490,,,2,,
M142175,1000 Block Of Bush  Street,San Francisco,CA,TRUE,94109,9/29/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4145611,37.78947882,50,6,3,21,21,1,10,5,28858,,,1,,
M142174,400 Block Of Clayton  Street,San Francisco,CA,TRUE,94117,9/29/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Haight Ashbury,-122.4489313,37.77119109,25,7,11,3,9,5,11,15,29492,,,1,,25
M142166,2400 Block Of 17th  Avenue,San Francisco,CA,TRUE,94116,9/29/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,7,West of Twin Peaks,-122.4735573,37.74221028,46,10,8,41,40,8,4,1,29491,,,1,,
M142172,1500 Block Of Waller  Street,San Francisco,CA,TRUE,94117,9/29/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Haight Ashbury,-122.4489109,37.76874253,29,7,11,3,9,5,11,15,29492,,,1,,25
M142165,800 Block Of Pine  Street,San Francisco,CA,TRUE,94108,9/26/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4097887,37.79093061,16,6,3,21,21,1,10,5,28857,,,1,,
M142164,2100 Block Of Stockton  Street,San Francisco,CA,TRUE,94133,9/26/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,North Beach,-122.4102856,37.80555427,106,6,3,23,23,1,10,3,308,,,2,,
M141796,600 Block Of 8th  Avenue,San Francisco,CA,TRUE,94118,9/26/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/19/17,1,Inner Richmond,-122.4661553,37.77620079,5,8,4,11,11,6,2,11,54,,,1,,7
M142158,2200 Block Of Washington  Street,San Francisco,CA,TRUE,94115,9/25/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Pacific Heights,-122.4302587,37.79205844,102,4,6,30,27,9,1,13,29490,,,1,,
M142161,200 Block Of Dolores  Street,San Francisco,CA,TRUE,94103,9/25/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Castro/Upper Market,-122.4265916,37.76520675,37,3,5,5,3,4,5,8,28862,,,1,,
M142159,400 Block Of Laurel  Street,San Francisco,CA,TRUE,94118,9/25/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Presidio Heights,-122.4501425,37.78731053,10,8,6,31,31,6,1,13,54,,,1,,
M142157,2800 Block Of California  Street,San Francisco,CA,TRUE,94115,9/25/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Pacific Heights,-122.4412857,37.78801561,102,8,6,30,27,6,1,13,29490,,,1,,
M142162,700 Block Of Steiner  Street,San Francisco,CA,TRUE,94117,9/25/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Hayes Valley,-122.4328665,37.77609586,23,4,11,9,10,9,11,15,29492,,,1,,
M141795,1500 Block Of Guerrero  Street,San Francisco,CA,TRUE,94102,9/25/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/21/17,8,Noe Valley,-122.4224802,37.74676575,84,9,5,22,22,7,5,2,28859,,,1,,
M142160,3500 Block Of Divisadero  Street,San Francisco,CA,TRUE,94123,9/25/14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Marina,-122.4432502,37.802315,17,4,6,13,17,9,1,13,57,,,1,,
M142155,1600 Block Of Mckinnon  Avenue,San Francisco,CA,TRUE,94124,9/24/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3906556,37.73660327,86,2,9,1,1,3,8,10,58,,,2,,13
M142156,400 Block Of Nevada  Street,San Francisco,CA,TRUE,94110,9/24/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Bernal Heights,-122.4117401,37.73637884,83,9,2,2,2,7,7,10,28859,,,1,,
M142152,1600 Block Of Hayes  Street,San Francisco,CA,TRUE,94117,9/23/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,Lone Mountain/USF,-122.4435907,37.7743084,24,7,11,18,16,5,11,15,29492,,,1,,
M142154,2200 Block Of Mission  Street,San Francisco,CA,TRUE,94110,9/23/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4192137,37.76103977,53,3,2,20,19,4,7,2,28859,,,2,,15
M142151,1000 Block Of Mason  Street,San Francisco,CA,TRUE,94108,9/23/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4110436,37.79328602,16,6,3,21,21,1,10,3,28857,,,1,,
M142143,700 Block Of Kansas  Street,San Francisco,CA,TRUE,94107,9/22/14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Potrero Hill,-122.4031785,37.76025043,54,2,9,26,29,3,8,10,28856,,,1,,
M141793,600 Block Of 9th  Avenue,San Francisco,CA,TRUE,94118,9/22/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Inner Richmond,-122.4670843,37.77615847,5,8,4,11,11,6,2,11,54,,,1,,7
M142146,600 Block Of Geary  Street,San Francisco,CA,TRUE,94102,9/22/14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Tenderloin,-122.413995,37.78667901,50,6,3,36,36,1,10,5,28852,,,2,,
M142147,200 Block Of Fair Oaks  Street,San Francisco,CA,TRUE,94110,9/22/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Mission,-122.4239933,37.75271123,52,3,5,20,19,4,5,2,28859,,,1,,
M142150,2900 Block Of 24th  Street,San Francisco,CA,TRUE,94110,9/22/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.411426,37.75260197,53,3,2,20,19,4,7,2,28859,,,1,,
M142142,1000 Block Of Dolores  Street,San Francisco,CA,TRUE,94110,9/22/14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Noe Valley,-122.4253805,37.75262919,52,3,5,22,22,4,5,2,28862,,,1,,
M142148,2400 Block Of 27th  Avenue,San Francisco,CA,TRUE,94116,9/22/14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4841289,37.74174228,40,10,7,35,35,8,3,1,29491,,,1,,
M142149,2400 Block Of 27th  Avenue,San Francisco,CA,TRUE,94116,9/22/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4841289,37.74174228,40,10,7,35,35,8,3,1,29491,,,1,,
M142145,2200 Block Of Mission  Street,San Francisco,CA,TRUE,94110,9/22/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4192137,37.76103977,53,3,2,20,19,4,7,2,28859,,,2,,15
M141790,500 Block Of 5th  Avenue,San Francisco,CA,TRUE,94118,9/19/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Inner Richmond,-122.4630776,37.7782075,5,8,4,11,11,6,2,11,54,,,1,,
M142138,1000 Block Of Post  Street,San Francisco,CA,TRUE,94109,9/19/14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4191104,37.78698698,50,4,3,21,21,9,10,13,28858,10,,2,,
M142141,200 Block Of Mcallister  Street,San Francisco,CA,TRUE,94102,9/19/14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4157378,37.78072131,21,5,10,36,36,10,9,7,28852,6,1,2,1,
M142064,2200 Block Of Leavenworth  Street,San Francisco,CA,TRUE,94133,9/18/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Russian Hill,-122.4179904,37.80194629,107,6,6,32,32,1,1,5,28858,,,1,,
M142137,300 Block Of Ellis  Street,San Francisco,CA,TRUE,94102,9/18/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4119719,37.78502466,20,5,10,36,36,10,9,14,28852,6,1,2,1,18
M142066,2200 Block Of Leavenworth  Street,San Francisco,CA,TRUE,94133,9/18/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Russian Hill,-122.4179904,37.80194629,107,6,6,32,32,1,1,5,28858,,,1,,
M142063,300 Block Of Serrano  Drive,San Francisco,CA,TRUE,94132,9/18/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4804507,37.71901187,42,10,8,16,14,8,4,1,64,,,2,,
M142065,2200 Block Of Leavenworth  Street,San Francisco,CA,TRUE,94133,9/18/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Russian Hill,-122.4179904,37.80194629,107,6,6,32,32,1,1,5,28858,,,1,,
M142058,800 Block Of Treat  Avenue,San Francisco,CA,TRUE,94110,9/17/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4134394,37.75656053,53,3,2,20,19,4,7,2,28859,,,2,,
M142059,800 Block Of Treat  Avenue,San Francisco,CA,TRUE,94110,9/17/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4134394,37.75656053,53,3,2,20,19,4,7,2,28859,,,2,,
M142057,2100 Block Of Union  Street,San Francisco,CA,TRUE,94123,9/17/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Marina,-122.4346792,37.79724775,15,4,6,13,17,9,1,13,57,,,1,,
M142056,200 Block Of Noe  Street,San Francisco,CA,TRUE,94114,9/17/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Castro/Upper Market,-122.4331481,37.76546531,28,7,5,5,3,5,5,15,28862,,,1,,
M141787,100 Block Of Upper  Terrace,San Francisco,CA,TRUE,94117,9/17/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/15/17,8,Castro/Upper Market,-122.4439518,37.76499373,112,7,5,5,3,5,5,15,29492,,,1,,
M142055,0 Block Of Virgil  Street,San Francisco,CA,TRUE,94110,9/16/14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4155341,37.75000152,53,3,2,20,19,4,7,2,28859,,,2,,
M142051,200 Block Of Dolores  Street,San Francisco,CA,TRUE,94103,9/16/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Castro/Upper Market,-122.4265916,37.76520675,37,3,5,5,3,4,5,8,28862,,,1,,
M142052,800 Block Of Treat  Avenue,San Francisco,CA,TRUE,94110,9/16/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4134394,37.75656053,53,3,2,20,19,4,7,2,28859,,,2,,
M141788,300 Block Of 2nd  Avenue,San Francisco,CA,TRUE,94118,9/16/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/15/17,1,Inner Richmond,-122.4599993,37.78217809,5,8,4,11,11,6,2,11,54,,,1,,
M142039,800 Block Of Capp  Street,San Francisco,CA,TRUE,94110,9/15/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Mission,-122.4173629,37.75310805,53,3,2,20,19,4,7,2,28859,,,2,,
M142044,400 Block Of Eddy  Street,San Francisco,CA,TRUE,94102,9/15/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4150511,37.78356548,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M142038,800 Block Of Bush  Street,San Francisco,CA,TRUE,94108,9/15/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,Nob Hill,-122.4112435,37.78979145,50,6,3,21,21,1,10,5,28857,,,2,,
M142048,1400 Block Of Revere  Avenue,San Francisco,CA,TRUE,94124,9/15/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3873956,37.73002972,86,2,9,1,1,3,8,10,58,,,2,,
M142045,2500 Block Of Greenwich  Street,San Francisco,CA,TRUE,94123,9/15/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Marina,-122.441644,37.79827242,14,4,6,13,17,9,1,13,57,,,1,,
M142042,1200 Block Of Thomas  Avenue,San Francisco,CA,TRUE,94124,9/15/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3847061,37.7267467,78,2,9,1,1,3,8,10,58,,,2,,
M142049,3500 Block Of 17th  Street,San Francisco,CA,TRUE,94110,9/15/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,Mission,-122.4250886,37.76304458,37,3,5,20,19,4,5,8,28859,,,1,,
M142028,100 Block Of Gonzalez  Drive,San Francisco,CA,TRUE,94132,9/11/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4753896,37.71780113,42,10,8,16,14,8,4,1,64,,,2,,
M142026,400 Block Of Eddy  Street,San Francisco,CA,TRUE,94109,9/11/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4150511,37.78356548,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M142035,1000 Block Of Filbert  Street,San Francisco,CA,TRUE,94133,9/11/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Russian Hill,-122.4169575,37.80047546,107,6,6,32,32,1,1,5,308,,,1,,
M142037,1000 Block Of Filbert  Street,San Francisco,CA,TRUE,94133,9/11/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Russian Hill,-122.4169575,37.80047546,107,6,6,32,32,1,1,5,308,,,1,,
M142031,200 Block Of Font  Boulevard,San Francisco,CA,TRUE,94132,9/11/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4752708,37.7162491,42,10,8,16,14,8,4,1,64,,,2,,
M142029,800 Block Of Gonzalez  Drive,San Francisco,CA,TRUE,94132,9/11/14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4805946,37.71751347,42,10,8,16,14,8,4,1,64,,,2,,
M141784,3600 Block Of Folsom  Street,San Francisco,CA,TRUE,94110,9/11/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/3/17,9,Bernal Heights,-122.4133288,37.74088374,83,9,2,2,2,7,7,2,28859,,,1,,
M142036,1000 Block Of Filbert  Street,San Francisco,CA,TRUE,94133,9/11/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Russian Hill,-122.4169575,37.80047546,107,6,6,32,32,1,1,5,308,,,1,,
M142034,100 Block Of 6th  Street,San Francisco,CA,TRUE,94103,9/11/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,South of Market,-122.4083857,37.78079208,32,1,10,34,34,2,9,14,28853,7,1,2,1,6
M142025,400 Block Of Eddy  Street,San Francisco,CA,TRUE,94109,9/11/14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,Tenderloin,-122.4150511,37.78356548,20,5,10,36,36,10,9,7,28852,6,1,2,1,18
M141783,3200 Block Of Folsom  Street,San Francisco,CA,TRUE,94110,9/10/14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/10/17,9,Bernal Heights,-122.4135232,37.7459532,83,9,2,2,2,7,7,2,28859,,,1,,
